player1,player2,odds_player1,odds_player2,tournament,round,target,tournament_enc,round_enc,model_prob,book_prob,value
Sconfitto,Tomova V.,1.3,3.5,Transylvania Open,2nd Round,0,20,1,0.3,0.7692307692307692,-0.61
Siniakova K.,Sconfitto,1.5,2.63,Transylvania Open,2nd Round,1,20,1,0.5785873015873017,0.6666666666666666,-0.13211904761904747
Sconfitto,Siniakova K.,2.63,1.5,Transylvania Open,2nd Round,0,20,1,0.15,0.3802281368821293,-0.6055
Potapova A.,Sconfitto,1.44,2.75,Transylvania Open,2nd Round,1,20,1,0.96,0.6944444444444444,0.38239999999999985
Sconfitto,Potapova A.,2.75,1.44,Transylvania Open,2nd Round,0,20,1,0.01,0.36363636363636365,-0.9725
Seidel E.,Sconfitto,2.38,1.57,Transylvania Open,2nd Round,1,20,1,0.8933333333333333,0.42016806722689076,1.1261333333333332
Sconfitto,Seidel E.,1.57,2.38,Transylvania Open,2nd Round,0,20,1,0.14,0.6369426751592356,-0.7802
Bronzetti L.,Sconfitto,2.38,1.57,Transylvania Open,2nd Round,1,20,1,0.8933333333333333,0.42016806722689076,1.1261333333333332
Sconfitto,Bronzetti L.,1.57,2.38,Transylvania Open,2nd Round,0,20,1,0.14,0.6369426751592356,-0.7802
Cocciaretto E.,Sconfitto,2.2,1.67,Transylvania Open,2nd Round,1,20,1,0.8693015873015874,0.45454545454545453,0.9124634920634924
Sconfitto,Cocciaretto E.,1.67,2.2,Transylvania Open,2nd Round,0,20,1,0.11464285714285713,0.5988023952095809,-0.8085464285714286
Sasnovich A.,Sconfitto,2.3,1.62,Transylvania Open,Quarterfinals,1,20,4,0.859222222222222,0.4347826086956522,0.9762111111111105
Sconfitto,Sasnovich A.,1.62,2.3,Transylvania Open,Quarterfinals,0,20,4,0.15183333333333335,0.6172839506172839,-0.75403
Siniakova K.,Sconfitto,1.4,3.0,Transylvania Open,Quarterfinals,1,20,4,0.99,0.7142857142857143,0.3859999999999999
Sconfitto,Siniakova K.,3.0,1.4,Transylvania Open,Quarterfinals,0,20,4,0.0,0.3333333333333333,-1.0
Potapova A.,Sconfitto,1.53,2.5,Transylvania Open,Quarterfinals,1,20,4,0.94,0.6535947712418301,0.4381999999999999
Sconfitto,Potapova A.,2.5,1.53,Transylvania Open,Quarterfinals,0,20,4,0.05,0.4,-0.875
Bronzetti L.,Sconfitto,1.73,2.1,Transylvania Open,Quarterfinals,1,20,4,0.8025,0.5780346820809249,0.38832500000000003
Sconfitto,Bronzetti L.,2.1,1.73,Transylvania Open,Quarterfinals,0,20,4,0.6833333333333332,0.47619047619047616,0.43499999999999983
Potapova A.,Sconfitto,1.4,3.0,Transylvania Open,Semifinals,1,20,5,0.9,0.7142857142857143,0.26
Sconfitto,Potapova A.,3.0,1.4,Transylvania Open,Semifinals,0,20,5,0.0,0.3333333333333333,-1.0
Potapova A.,Sconfitto,1.53,2.5,Transylvania Open,The Final,1,20,6,0.71,0.6535947712418301,0.08630000000000004
Sconfitto,Potapova A.,2.5,1.53,Transylvania Open,The Final,0,20,6,0.09,0.4,-0.775
Bucsa C.,Sconfitto,2.75,1.44,Qatar Open,1st Round,1,18,0,0.2769761904761905,0.36363636363636365,-0.23831547619047622
Sconfitto,Bucsa C.,1.44,2.75,Qatar Open,1st Round,0,18,0,0.645333333333333,0.6944444444444444,-0.07072000000000056
Parks A.,Sconfitto,3.4,1.33,Qatar Open,1st Round,1,18,0,0.73,0.29411764705882354,1.4819999999999998
Sconfitto,Parks A.,1.33,3.4,Qatar Open,1st Round,0,18,0,0.27666666666666667,0.7518796992481203,-0.6320333333333332
Garcia C.,Sconfitto,2.1,1.73,Qatar Open,1st Round,1,18,0,0.6664935064935065,0.47619047619047616,0.39963636363636357
Sconfitto,Garcia C.,1.73,2.1,Qatar Open,1st Round,0,18,0,0.37383730158730166,0.5780346820809249,-0.3532614682539681
Fernandez L.A.,Sconfitto,1.29,3.75,Qatar Open,1st Round,1,18,0,0.7539999999999999,0.7751937984496123,-0.027340000000000142
Sconfitto,Fernandez L.A.,3.75,1.29,Qatar Open,1st Round,0,18,0,0.18233333333333335,0.26666666666666666,-0.3162499999999999
Kostyuk M.,Sconfitto,1.3,3.5,Qatar Open,1st Round,1,18,0,0.95,0.7692307692307692,0.23499999999999988
Sconfitto,Kostyuk M.,3.5,1.3,Qatar Open,1st Round,0,18,0,0.15333333333333335,0.2857142857142857,-0.46333333333333326
Samsonova L.,Sconfitto,1.22,4.0,Qatar Open,1st Round,1,18,0,0.95,0.819672131147541,0.15900000000000003
Sconfitto,Samsonova L.,4.0,1.22,Qatar Open,1st Round,0,18,0,0.4833333333333333,0.25,0.9333333333333331
Andreeva M.,Sconfitto,1.3,3.5,Qatar Open,1st Round,1,18,0,0.95,0.7692307692307692,0.23499999999999988
Sconfitto,Andreeva M.,3.5,1.3,Qatar Open,1st Round,0,18,0,0.15333333333333335,0.2857142857142857,-0.46333333333333326
Avanesyan E.,Sconfitto,1.8,2.0,Qatar Open,1st Round,1,18,0,0.7420238095238095,0.5555555555555556,0.33564285714285713
Sconfitto,Avanesyan E.,2.0,1.8,Qatar Open,1st Round,0,18,0,0.07375,0.5,-0.8525
Frech M.,Sconfitto,2.2,1.67,Qatar Open,1st Round,1,18,0,0.9007539682539683,0.45454545454545453,0.9816587301587303
Sconfitto,Frech M.,1.67,2.2,Qatar Open,1st Round,0,18,0,0.07966666666666666,0.5988023952095809,-0.8669566666666667
Alexandrova E.,Sconfitto,1.73,2.1,Qatar Open,1st Round,1,18,0,0.37383730158730166,0.5780346820809249,-0.3532614682539681
Sconfitto,Alexandrova E.,2.1,1.73,Qatar Open,1st Round,0,18,0,0.6664935064935065,0.47619047619047616,0.39963636363636357
Anisimova A.,Sconfitto,1.73,2.1,Qatar Open,1st Round,1,18,0,0.37383730158730166,0.5780346820809249,-0.3532614682539681
Sconfitto,Anisimova A.,2.1,1.73,Qatar Open,1st Round,0,18,0,0.6664935064935065,0.47619047619047616,0.39963636363636357
Noskova L.,Sconfitto,1.53,2.5,Qatar Open,1st Round,1,18,0,0.9173333333333332,0.6535947712418301,0.4035199999999999
Sconfitto,Noskova L.,2.5,1.53,Qatar Open,1st Round,0,18,0,0.095,0.4,-0.7625
Sramkova R.,Sconfitto,1.8,2.0,Qatar Open,1st Round,1,18,0,0.7420238095238095,0.5555555555555556,0.33564285714285713
Sconfitto,Sramkova R.,2.0,1.8,Qatar Open,1st Round,0,18,0,0.07375,0.5,-0.8525
Kenin S.,Sconfitto,2.1,1.73,Qatar Open,1st Round,1,18,0,0.6664935064935065,0.47619047619047616,0.39963636363636357
Sconfitto,Kenin S.,1.73,2.1,Qatar Open,1st Round,0,18,0,0.37383730158730166,0.5780346820809249,-0.3532614682539681
Putintseva Y.,Sconfitto,1.2,4.5,Qatar Open,1st Round,1,18,0,0.9066666666666667,0.8333333333333334,0.08800000000000008
Sconfitto,Putintseva Y.,4.5,1.2,Qatar Open,1st Round,0,18,0,0.07083333333333335,0.2222222222222222,-0.6812499999999999
Ostapenko J.,Sconfitto,1.44,2.75,Qatar Open,1st Round,1,18,0,0.645333333333333,0.6944444444444444,-0.07072000000000056
Sconfitto,Ostapenko J.,2.75,1.44,Qatar Open,1st Round,0,18,0,0.2769761904761905,0.36363636363636365,-0.23831547619047622
Kasatkina D.,Sconfitto,1.3,3.5,Qatar Open,1st Round,1,18,0,0.95,0.7692307692307692,0.23499999999999988
Sconfitto,Kasatkina D.,3.5,1.3,Qatar Open,1st Round,0,18,0,0.15333333333333335,0.2857142857142857,-0.46333333333333326
Linette M.,Sconfitto,2.63,1.5,Qatar Open,1st Round,1,18,0,0.6533333333333333,0.3802281368821293,0.7182666666666666
Sconfitto,Linette M.,1.5,2.63,Qatar Open,1st Round,0,18,0,0.15497619047619046,0.6666666666666666,-0.7675357142857143
Stearns P.,Sconfitto,2.1,1.73,Qatar Open,1st Round,1,18,0,0.6664935064935065,0.47619047619047616,0.39963636363636357
Sconfitto,Stearns P.,1.73,2.1,Qatar Open,1st Round,0,18,0,0.37383730158730166,0.5780346820809249,-0.3532614682539681
Svitolina E.,Sconfitto,2.1,1.73,Qatar Open,1st Round,1,18,0,0.6664935064935065,0.47619047619047616,0.39963636363636357
Sconfitto,Svitolina E.,1.73,2.1,Qatar Open,1st Round,0,18,0,0.37383730158730166,0.5780346820809249,-0.3532614682539681
Jabeur O.,Sconfitto,1.44,2.75,Qatar Open,1st Round,1,18,0,0.645333333333333,0.6944444444444444,-0.07072000000000056
Sconfitto,Jabeur O.,2.75,1.44,Qatar Open,1st Round,0,18,0,0.2769761904761905,0.36363636363636365,-0.23831547619047622
Badosa P.,Sconfitto,1.17,5.0,Qatar Open,1st Round,1,18,0,0.93,0.8547008547008548,0.08810000000000007
Sconfitto,Badosa P.,5.0,1.17,Qatar Open,1st Round,0,18,0,0.10583333333333332,0.2,-0.47083333333333344
Swiatek I.,Sconfitto,1.04,13.0,Qatar Open,2nd Round,1,18,1,0.94,0.9615384615384615,-0.022399999999999975
Sconfitto,Swiatek I.,13.0,1.04,Qatar Open,2nd Round,0,18,1,0.045,0.07692307692307693,-0.41500000000000004
Fernandez L.A.,Sconfitto,2.0,1.8,Qatar Open,2nd Round,1,18,1,0.84,0.5,0.6799999999999999
Sconfitto,Fernandez L.A.,1.8,2.0,Qatar Open,2nd Round,0,18,1,0.04666666666666667,0.5555555555555556,-0.916
Paolini J.,Sconfitto,1.44,2.75,Qatar Open,2nd Round,1,18,1,0.9172380952380954,0.6944444444444444,0.3208228571428573
Sconfitto,Paolini J.,2.75,1.44,Qatar Open,2nd Round,0,18,1,0.023452380952380954,0.36363636363636365,-0.9355059523809524
Kenin S.,Sconfitto,1.53,2.5,Qatar Open,2nd Round,1,18,1,0.65,0.6535947712418301,-0.005499999999999949
Sconfitto,Kenin S.,2.5,1.53,Qatar Open,2nd Round,0,18,1,0.11,0.4,-0.725
Mertens E.,Sconfitto,1.17,5.0,Qatar Open,2nd Round,1,18,1,0.5265,0.8547008547008548,-0.3839950000000001
Sconfitto,Mertens E.,5.0,1.17,Qatar Open,2nd Round,0,18,1,0.43149999999999994,0.2,1.1574999999999998
Noskova L.,Sconfitto,1.57,2.38,Qatar Open,2nd Round,1,18,1,0.26833333333333337,0.6369426751592356,-0.5787166666666665
Sconfitto,Noskova L.,2.38,1.57,Qatar Open,2nd Round,0,18,1,0.49216666666666675,0.42016806722689076,0.17135666666666682
Ostapenko J.,Sconfitto,1.91,1.91,Qatar Open,2nd Round,1,18,1,0.5256666666666665,0.5235602094240838,0.004023333333333046
Sconfitto,Ostapenko J.,1.91,1.91,Qatar Open,2nd Round,0,18,1,0.5256666666666665,0.5235602094240838,0.004023333333333046
Kostyuk M.,Sconfitto,4.5,1.2,Qatar Open,2nd Round,1,18,1,0.4147619047619047,0.2222222222222222,0.8664285714285713
Sconfitto,Kostyuk M.,1.2,4.5,Qatar Open,2nd Round,0,18,1,0.3175,0.8333333333333334,-0.619
Rybakina E.,Sconfitto,1.2,4.5,Qatar Open,2nd Round,1,18,1,0.3175,0.8333333333333334,-0.619
Sconfitto,Rybakina E.,4.5,1.2,Qatar Open,2nd Round,0,18,1,0.4147619047619047,0.2222222222222222,0.8664285714285713
Sramkova R.,Sconfitto,4.33,1.22,Qatar Open,2nd Round,1,18,1,0.6983333333333335,0.23094688221709006,2.023783333333334
Sconfitto,Sramkova R.,1.22,4.33,Qatar Open,2nd Round,0,18,1,0.175,0.819672131147541,-0.7865
Pegula J.,Sconfitto,1.62,2.3,Qatar Open,2nd Round,1,18,1,0.6872142857142856,0.6172839506172839,0.1132871428571427
Sconfitto,Pegula J.,2.3,1.62,Qatar Open,2nd Round,0,18,1,0.3111904761904762,0.4347826086956522,-0.2842619047619048
Jabeur O.,Sconfitto,2.38,1.57,Qatar Open,2nd Round,1,18,1,0.49216666666666675,0.42016806722689076,0.17135666666666682
Sconfitto,Jabeur O.,1.57,2.38,Qatar Open,2nd Round,0,18,1,0.26833333333333337,0.6369426751592356,-0.5787166666666665
Alexandrova E.,Sconfitto,5.0,1.17,Qatar Open,2nd Round,1,18,1,0.43149999999999994,0.2,1.1574999999999998
Sconfitto,Alexandrova E.,1.17,5.0,Qatar Open,2nd Round,0,18,1,0.5265,0.8547008547008548,-0.3839950000000001
Kasatkina D.,Sconfitto,1.4,3.0,Qatar Open,2nd Round,1,18,1,0.8494047619047619,0.7142857142857143,0.18916666666666648
Sconfitto,Kasatkina D.,3.0,1.4,Qatar Open,2nd Round,0,18,1,0.027000000000000003,0.3333333333333333,-0.919
Linette M.,Sconfitto,2.0,1.8,Qatar Open,2nd Round,1,18,1,0.84,0.5,0.6799999999999999
Sconfitto,Linette M.,1.8,2.0,Qatar Open,2nd Round,0,18,1,0.04666666666666667,0.5555555555555556,-0.916
Anisimova A.,Sconfitto,2.5,1.53,Qatar Open,2nd Round,1,18,1,0.11,0.4,-0.725
Sconfitto,Anisimova A.,1.53,2.5,Qatar Open,2nd Round,0,18,1,0.65,0.6535947712418301,-0.005499999999999949
Rybakina E.,Sconfitto,1.17,5.0,Qatar Open,3rd Round,1,18,2,0.6566666666666667,0.8547008547008548,-0.23170000000000002
Sconfitto,Rybakina E.,5.0,1.17,Qatar Open,3rd Round,0,18,2,0.15333333333333332,0.2,-0.2333333333333334
Ostapenko J.,Sconfitto,2.3,1.62,Qatar Open,3rd Round,1,18,2,0.8385714285714285,0.4347826086956522,0.9287142857142854
Sconfitto,Ostapenko J.,1.62,2.3,Qatar Open,3rd Round,0,18,2,0.16983333333333334,0.6172839506172839,-0.7248699999999999
Pegula J.,Sconfitto,1.53,2.5,Qatar Open,3rd Round,1,18,2,0.925,0.6535947712418301,0.4152500000000001
Sconfitto,Pegula J.,2.5,1.53,Qatar Open,3rd Round,0,18,2,0.04,0.4,-0.9
Kostyuk M.,Sconfitto,1.33,3.4,Qatar Open,3rd Round,1,18,2,0.77,0.7518796992481203,0.02410000000000001
Sconfitto,Kostyuk M.,3.4,1.33,Qatar Open,3rd Round,0,18,2,0.12,0.29411764705882354,-0.5920000000000001
Swiatek I.,Sconfitto,1.2,4.5,Qatar Open,3rd Round,1,18,2,0.83,0.8333333333333334,-0.004000000000000115
Sconfitto,Swiatek I.,4.5,1.2,Qatar Open,3rd Round,0,18,2,0.11238095238095237,0.2222222222222222,-0.49428571428571433
Alexandrova E.,Sconfitto,2.3,1.62,Qatar Open,3rd Round,1,18,2,0.8385714285714285,0.4347826086956522,0.9287142857142854
Sconfitto,Alexandrova E.,1.62,2.3,Qatar Open,3rd Round,0,18,2,0.16983333333333334,0.6172839506172839,-0.7248699999999999
Jabeur O.,Sconfitto,1.3,3.5,Qatar Open,3rd Round,1,18,2,0.88,0.7692307692307692,0.14400000000000013
Sconfitto,Jabeur O.,3.5,1.3,Qatar Open,3rd Round,0,18,2,0.14,0.2857142857142857,-0.51
Anisimova A.,Sconfitto,1.91,1.91,Qatar Open,3rd Round,1,18,2,0.4746666666666667,0.5235602094240838,-0.09338666666666673
Sconfitto,Anisimova A.,1.91,1.91,Qatar Open,3rd Round,0,18,2,0.4746666666666667,0.5235602094240838,-0.09338666666666673
Alexandrova E.,Sconfitto,2.3,1.62,Qatar Open,Quarterfinals,1,18,4,0.7067380952380949,0.4347826086956522,0.6254976190476182
Sconfitto,Alexandrova E.,1.62,2.3,Qatar Open,Quarterfinals,0,18,4,0.34855158730158725,0.6172839506172839,-0.4353464285714286
Swiatek I.,Sconfitto,1.53,2.5,Qatar Open,Quarterfinals,1,18,4,0.945,0.6535947712418301,0.44584999999999986
Sconfitto,Swiatek I.,2.5,1.53,Qatar Open,Quarterfinals,0,18,4,0.024,0.4,-0.94
Ostapenko J.,Sconfitto,2.3,1.62,Qatar Open,Quarterfinals,1,18,4,0.7067380952380949,0.4347826086956522,0.6254976190476182
Sconfitto,Ostapenko J.,1.62,2.3,Qatar Open,Quarterfinals,0,18,4,0.34855158730158725,0.6172839506172839,-0.4353464285714286
Anisimova A.,Sconfitto,1.62,2.3,Qatar Open,Quarterfinals,1,18,4,0.34855158730158725,0.6172839506172839,-0.4353464285714286
Sconfitto,Anisimova A.,2.3,1.62,Qatar Open,Quarterfinals,0,18,4,0.7067380952380949,0.4347826086956522,0.6254976190476182
Ostapenko J.,Sconfitto,3.2,1.36,Qatar Open,Semifinals,1,18,5,0.135,0.3125,-0.568
Sconfitto,Ostapenko J.,1.36,3.2,Qatar Open,Semifinals,0,18,5,0.39,0.7352941176470588,-0.4695999999999999
Anisimova A.,Sconfitto,2.1,1.73,Qatar Open,Semifinals,1,18,5,0.687579365079365,0.47619047619047616,0.4439166666666665
Sconfitto,Anisimova A.,1.73,2.1,Qatar Open,Semifinals,0,18,5,0.15666666666666665,0.5780346820809249,-0.7289666666666668
Anisimova A.,Sconfitto,2.2,1.67,Qatar Open,The Final,1,18,6,0.74,0.45454545454545453,0.6280000000000001
Sconfitto,Anisimova A.,1.67,2.2,Qatar Open,The Final,0,18,6,0.20666666666666664,0.5988023952095809,-0.6548666666666667
Parks A.,Sconfitto,2.1,1.73,Dubai Duty Free Tennis Championships,1st Round,1,9,0,0.44,0.47619047619047616,-0.07599999999999996
Sconfitto,Parks A.,1.73,2.1,Dubai Duty Free Tennis Championships,1st Round,0,9,0,0.49097619047619045,0.5780346820809249,-0.15061119047619054
Badosa P.,Sconfitto,1.17,5.0,Dubai Duty Free Tennis Championships,1st Round,1,9,0,0.7352857142857144,0.8547008547008548,-0.13971571428571417
Sconfitto,Badosa P.,5.0,1.17,Dubai Duty Free Tennis Championships,1st Round,0,9,0,0.2375,0.2,0.1875
Mertens E.,Sconfitto,2.2,1.67,Dubai Duty Free Tennis Championships,1st Round,1,9,0,0.9216666666666667,0.45454545454545453,1.0276666666666672
Sconfitto,Mertens E.,1.67,2.2,Dubai Duty Free Tennis Championships,1st Round,0,9,0,0.4970000000000001,0.5988023952095809,-0.17000999999999988
Yastremska D.,Sconfitto,1.73,2.1,Dubai Duty Free Tennis Championships,1st Round,1,9,0,0.49097619047619045,0.5780346820809249,-0.15061119047619054
Sconfitto,Yastremska D.,2.1,1.73,Dubai Duty Free Tennis Championships,1st Round,0,9,0,0.44,0.47619047619047616,-0.07599999999999996
Kenin S.,Sconfitto,1.87,1.87,Dubai Duty Free Tennis Championships,1st Round,1,9,0,0.5148095238095237,0.53475935828877,-0.03730619047619055
Sconfitto,Kenin S.,1.87,1.87,Dubai Duty Free Tennis Championships,1st Round,0,9,0,0.5148095238095237,0.53475935828877,-0.03730619047619055
Noskova L.,Sconfitto,1.37,3.0,Dubai Duty Free Tennis Championships,1st Round,1,9,0,0.71,0.7299270072992701,-0.02729999999999999
Sconfitto,Noskova L.,3.0,1.37,Dubai Duty Free Tennis Championships,1st Round,0,9,0,0.29833333333333334,0.3333333333333333,-0.10499999999999998
Bencic B.,Sconfitto,1.13,6.0,Dubai Duty Free Tennis Championships,1st Round,1,9,0,1.0,0.8849557522123894,0.1299999999999999
Sconfitto,Bencic B.,6.0,1.13,Dubai Duty Free Tennis Championships,1st Round,0,9,0,0.0,0.16666666666666666,-1.0
Samsonova L.,Sconfitto,2.0,1.8,Dubai Duty Free Tennis Championships,1st Round,1,9,0,0.7215555555555556,0.5,0.44311111111111123
Sconfitto,Samsonova L.,1.8,2.0,Dubai Duty Free Tennis Championships,1st Round,0,9,0,0.24502380952380953,0.5555555555555556,-0.5589571428571428
Vondrousova M.,Sconfitto,1.3,3.5,Dubai Duty Free Tennis Championships,1st Round,1,9,0,0.78,0.7692307692307692,0.014000000000000012
Sconfitto,Vondrousova M.,3.5,1.3,Dubai Duty Free Tennis Championships,1st Round,0,9,0,0.4125,0.2857142857142857,0.44374999999999987
Muchova K.,Sconfitto,1.2,4.5,Dubai Duty Free Tennis Championships,1st Round,1,9,0,0.5749523809523809,0.8333333333333334,-0.3100571428571429
Sconfitto,Muchova K.,4.5,1.2,Dubai Duty Free Tennis Championships,1st Round,0,9,0,0.5974999999999998,0.2222222222222222,1.6887499999999993
Svitolina E.,Sconfitto,1.44,2.75,Dubai Duty Free Tennis Championships,1st Round,1,9,0,0.87,0.6944444444444444,0.2527999999999999
Sconfitto,Svitolina E.,2.75,1.44,Dubai Duty Free Tennis Championships,1st Round,0,9,0,0.24600000000000002,0.36363636363636365,-0.3234999999999999
Raducanu E.,Sconfitto,1.67,2.2,Dubai Duty Free Tennis Championships,1st Round,1,9,0,0.4970000000000001,0.5988023952095809,-0.17000999999999988
Sconfitto,Raducanu E.,2.2,1.67,Dubai Duty Free Tennis Championships,1st Round,0,9,0,0.9216666666666667,0.45454545454545453,1.0276666666666672
Potapova A.,Sconfitto,1.62,2.3,Dubai Duty Free Tennis Championships,1st Round,1,9,0,0.8925,0.6172839506172839,0.4458500000000001
Sconfitto,Potapova A.,2.3,1.62,Dubai Duty Free Tennis Championships,1st Round,0,9,0,0.13,0.4347826086956522,-0.7010000000000001
Lys E.,Sconfitto,1.5,2.63,Dubai Duty Free Tennis Championships,1st Round,1,9,0,0.97,0.6666666666666666,0.45500000000000007
Sconfitto,Lys E.,2.63,1.5,Dubai Duty Free Tennis Championships,1st Round,0,9,0,0.03833333333333334,0.3802281368821293,-0.8991833333333333
Shnaider D.,Sconfitto,1.5,2.63,Dubai Duty Free Tennis Championships,1st Round,1,9,0,0.97,0.6666666666666666,0.45500000000000007
Sconfitto,Shnaider D.,2.63,1.5,Dubai Duty Free Tennis Championships,1st Round,0,9,0,0.03833333333333334,0.3802281368821293,-0.8991833333333333
Cirstea S.,Sconfitto,4.5,1.2,Dubai Duty Free Tennis Championships,1st Round,1,9,0,0.5974999999999998,0.2222222222222222,1.6887499999999993
Sconfitto,Cirstea S.,1.2,4.5,Dubai Duty Free Tennis Championships,1st Round,0,9,0,0.5749523809523809,0.8333333333333334,-0.3100571428571429
Kostyuk M.,Sconfitto,1.5,2.63,Dubai Duty Free Tennis Championships,1st Round,1,9,0,0.97,0.6666666666666666,0.45500000000000007
Sconfitto,Kostyuk M.,2.63,1.5,Dubai Duty Free Tennis Championships,1st Round,0,9,0,0.03833333333333334,0.3802281368821293,-0.8991833333333333
Tauson C.,Sconfitto,1.62,2.3,Dubai Duty Free Tennis Championships,1st Round,1,9,0,0.8925,0.6172839506172839,0.4458500000000001
Sconfitto,Tauson C.,2.3,1.62,Dubai Duty Free Tennis Championships,1st Round,0,9,0,0.13,0.4347826086956522,-0.7010000000000001
Azarenka V.,Sconfitto,1.62,2.3,Dubai Duty Free Tennis Championships,1st Round,1,9,0,0.8925,0.6172839506172839,0.4458500000000001
Sconfitto,Azarenka V.,2.3,1.62,Dubai Duty Free Tennis Championships,1st Round,0,9,0,0.13,0.4347826086956522,-0.7010000000000001
Uchijima M.,Sconfitto,4.5,1.2,Dubai Duty Free Tennis Championships,1st Round,1,9,0,0.5974999999999998,0.2222222222222222,1.6887499999999993
Sconfitto,Uchijima M.,1.2,4.5,Dubai Duty Free Tennis Championships,1st Round,0,9,0,0.5749523809523809,0.8333333333333334,-0.3100571428571429
Kessler M.,Sconfitto,3.2,1.36,Dubai Duty Free Tennis Championships,1st Round,1,9,0,0.7666666666666666,0.3125,1.4533333333333331
Sconfitto,Kessler M.,1.36,3.2,Dubai Duty Free Tennis Championships,1st Round,0,9,0,0.3846666666666666,0.7352941176470588,-0.47685333333333335
Kudermetova V.,Sconfitto,2.5,1.53,Dubai Duty Free Tennis Championships,1st Round,1,9,0,0.63,0.4,0.575
Sconfitto,Kudermetova V.,1.53,2.5,Dubai Duty Free Tennis Championships,1st Round,0,9,0,0.79,0.6535947712418301,0.2087000000000001
Stearns P.,Sconfitto,3.0,1.4,Dubai Duty Free Tennis Championships,1st Round,1,9,0,0.63,0.3333333333333333,0.8900000000000001
Sconfitto,Stearns P.,1.4,3.0,Dubai Duty Free Tennis Championships,1st Round,0,9,0,0.19,0.7142857142857143,-0.734
Andreeva M.,Sconfitto,1.33,3.4,Dubai Duty Free Tennis Championships,1st Round,1,9,0,0.94,0.7518796992481203,0.2502
Sconfitto,Andreeva M.,3.4,1.33,Dubai Duty Free Tennis Championships,1st Round,0,9,0,0.11666666666666668,0.29411764705882354,-0.6033333333333333
Paolini J.,Sconfitto,1.29,3.75,Dubai Duty Free Tennis Championships,2nd Round,1,9,1,0.8578333333333333,0.7751937984496123,0.10660500000000006
Sconfitto,Paolini J.,3.75,1.29,Dubai Duty Free Tennis Championships,2nd Round,0,9,1,0.22666666666666668,0.26666666666666666,-0.1499999999999999
Badosa P.,Sconfitto,1.73,2.1,Dubai Duty Free Tennis Championships,2nd Round,1,9,1,0.5921666666666667,0.5780346820809249,0.024448333333333405
Sconfitto,Badosa P.,2.1,1.73,Dubai Duty Free Tennis Championships,2nd Round,0,9,1,0.39,0.47619047619047616,-0.18099999999999994
Rybakina E.,Sconfitto,1.08,8.0,Dubai Duty Free Tennis Championships,2nd Round,1,9,1,0.99,0.9259259259259258,0.06920000000000015
Sconfitto,Rybakina E.,8.0,1.08,Dubai Duty Free Tennis Championships,2nd Round,0,9,1,0.0,0.125,-1.0
Noskova L.,Sconfitto,1.5,2.63,Dubai Duty Free Tennis Championships,2nd Round,1,9,1,0.526,0.6666666666666666,-0.21099999999999997
Sconfitto,Noskova L.,2.63,1.5,Dubai Duty Free Tennis Championships,2nd Round,0,9,1,0.1435,0.3802281368821293,-0.622595
Kenin S.,Sconfitto,2.5,1.53,Dubai Duty Free Tennis Championships,2nd Round,1,9,1,0.99,0.4,1.475
Sconfitto,Kenin S.,1.53,2.5,Dubai Duty Free Tennis Championships,2nd Round,0,9,1,0.11,0.6535947712418301,-0.8317
Pegula J.,Sconfitto,1.44,2.75,Dubai Duty Free Tennis Championships,2nd Round,1,9,1,0.805,0.6944444444444444,0.1592
